Tên_mặt_hàng,Ngày,Actual_Giá,Forecasted_Giá
18,2024-07-31,7800.0,19245.77734375
18,2024-08-01,22000.0,19420.46875
18,2024-08-02,7800.0,19245.66015625
18,2024-08-06,22000.0,19420.37890625
18,2024-08-07,7800.0,19246.3515625
18,2024-08-08,22000.0,19421.8828125
18,2024-08-09,7800.0,19247.0234375
18,2024-08-13,22000.0,19423.1875
18,2024-08-14,7800.0,19249.6640625
18,2024-08-15,22000.0,19428.203125
18,2024-08-16,7800.0,19251.109375
18,2024-08-20,22000.0,19430.89453125
18,2024-08-21,7800.0,19255.75
18,2024-08-22,22000.0,19439.37109375
18,2024-08-23,7800.0,19258.001953125
18,2024-08-27,22000.0,19443.447265625
18,2024-08-28,7800.0,19264.609375
18,2024-08-29,22000.0,19455.4453125
18,2024-08-30,7800.0,19267.73828125
18,2024-09-03,22000.0,19460.927734375
18,2024-09-04,7800.0,19276.6796875
18,2024-09-05,22000.0,19476.228515625
18,2024-09-06,7800.0,19280.646484375
18,2024-09-10,22050.0,19482.984375
18,2024-09-11,7800.0,19291.564453125
18,2024-09-12,22050.0,19501.888671875
18,2024-09-13,7800.0,19296.607421875
18,2024-09-17,22000.0,19510.12890625
18,2024-09-18,7800.0,19310.57421875
18,2024-09-19,22000.0,19532.353515625
18,2024-09-20,7800.0,19316.796875
18,2024-09-24,22000.0,19542.015625
18,2024-09-25,7800.0,19333.81640625
18,2024-09-26,22000.0,19568.09765625
18,2024-09-27,7800.0,19341.3125
18,2024-10-01,22000.0,19579.22265625
18,2024-10-02,7800.0,19360.85546875
18,2024-10-03,22000.0,19609.83984375
18,2024-10-04,7800.0,19368.953125
18,2024-10-08,22000.0,19622.86328125
18,2024-10-09,7800.0,19390.896484375
18,2024-10-10,22000.0,19658.330078125
18,2024-10-11,7900.0,19400.2421875
18,2024-10-15,22000.0,19673.482421875
18,2024-10-16,7900.0,19424.458984375
18,2024-10-17,22000.0,19713.00390625
18,2024-10-18,7800.0,19434.83203125
18,2024-10-22,22000.0,19729.453125
18,2024-10-23,7800.0,19462.3125
18,2024-10-24,22000.0,19773.47265625
18,2024-10-25,7800.0,19473.68359375
18,2024-10-29,22000.0,19792.06640625
18,2024-10-30,7800.0,19503.1796875
18,2024-10-31,22000.0,19841.068359375
18,2024-11-01,7800.0,19515.40234375
18,2024-11-05,22000.0,19861.51171875
18,2024-11-06,7800.0,19546.73828125
18,2024-11-07,22000.0,19913.5546875
18,2024-11-08,7800.0,19559.734375
18,2024-11-12,22000.0,19934.75
18,2024-11-13,7800.0,19593.3828125
18,2024-11-14,22000.0,19988.919921875
18,2024-11-15,7800.0,19607.3046875
18,2024-11-19,22000.0,20010.8671875
18,2024-11-20,7800.0,19642.78515625
18,2024-11-21,22000.0,20066.96875
18,2024-11-22,7800.0,19657.32421875
18,2024-11-26,22000.0,20089.642578125
18,2024-11-27,7800.0,19693.69140625
18,2024-11-28,22000.0,20147.814453125
18,2024-11-29,7800.0,19708.169921875
18,2024-12-03,22000.0,20171.1953125
18,2024-12-04,7800.0,19744.17578125
18,2024-12-05,22000.0,20228.14453125
18,2024-12-06,7800.0,19758.6796875
18,2024-12-09,7800.0,20250.486328125
18,2024-12-09,22000.0,19518.38671875
18,2024-12-10,22000.0,19172.513671875
18,2024-12-11,7800.0,19173.40625
18,2024-12-12,22100.0,19526.908203125
18,2024-12-13,7800.0,19175.130859375
18,2024-12-16,7800.0,19535.345703125
18,2024-12-16,22100.0,19547.8828125
18,2024-12-17,22100.0,19178.37890625
18,2024-12-18,7800.0,19179.15234375
18,2024-12-19,22100.0,19556.03515625
18,2024-12-20,7750.0,19180.6484375
18,2025-03-28,7800.0,19563.908203125
18,2025-04-03,22000.0,23845.783203125
18,2025-04-04,7800.0,30915.35546875
18,2025-04-10,22000.0,21464.03125
18,2025-04-17,22000.0,28319.40625
18,2025-04-24,22000.0,25546.1875
18,2025-04-25,7800.0,22799.16015625
18,2025-05-09,7800.0,17013.794921875
18,2025-05-15,22000.0,19385.525390625
18,2025-05-16,7800.0,16887.99609375
19,2023-02-08,7600.0,34580.4375
19,2023-02-10,7000.0,34386.54296875
19,2023-02-15,7200.0,34266.44140625
19,2023-02-17,7000.0,33860.23828125
19,2023-02-22,7200.0,33652.5546875
19,2023-02-25,7200.0,33017.40625
19,2023-03-01,7200.0,32557.5859375
19,2023-03-05,7000.0,31855.23828125
